Name,Source,Type,IsBaseItem,Rarity,Weight,Value,RequiresAttunement,Description,Property,Damage,DamageType,ArmorClass
Staff of the Woodlands,XDMG,M|XPHB,False,rare,4,,by a druid,"[""This staff has 6 charges and can be wielded as a magic Quarterstaff that grants a +2 bonus to attack rolls and damage rolls made with it. While holding it, you have a +2 bonus to spell attack rolls."", {""type"": ""entries"", ""name"": ""Spells"", ""entries"": [""While holding the staff, you can cast one of the spells on the following table from it, using your spell save DC. The table indicates how many charges you must expend to cast the spell."", {""type"": ""table"", ""colStyles"": [""col-10"", ""col-2 text-center""], ""colLabels"": [""Spell"", ""Charge Cost""], ""rows"": [[""{@spell Animal Friendship|XPHB}"", ""1""], [""{@spell Awaken|XPHB}"", ""5""], [""{@spell Barkskin|XPHB}"", ""2""], [""{@spell Locate Animals or Plants|XPHB}"", ""2""], [""{@spell Pass without Trace|XPHB}"", ""2""], [""{@spell Speak with Animals|XPHB}"", ""1""], [""{@spell Speak with Plants|XPHB}"", ""3""], [""{@spell Wall of Thorns|XPHB}"", ""6""]]}]}, {""type"": ""entries"", ""name"": ""Tree Form"", ""entries"": [""You can take a {@action Magic|XPHB} action to plant one end of the staff in earth in an unoccupied space and expend 1 charge to transform the staff into a healthy tree. The tree is 60 feet tall and has a 5-foot-diameter trunk, and its branches at the top spread out in a 20-foot radius. The tree appears ordinary but radiates a faint aura of Transmutation magic that can be discerned with the {@spell Detect Magic|XPHB} spell. While touching the tree and using a {@action Magic|XPHB} action, you return the staff to its normal form. Any creature in the tree falls when the tree reverts to a staff.""]}, {""type"": ""entries"", ""name"": ""Regaining Charges"", ""entries"": [""The staff regains {@dice 1d6} expended charges daily at dawn. If you expend the last charge, roll {@dice 1d20}. On a 1, the staff loses its properties and becomes a nonmagical Quarterstaff.""]}]","[""V|XPHB""]",1d6,B,
Staff of Thunder and Lightning,XDMG,M|XPHB,False,very rare,4,,true,"[""This staff can be wielded as a magic Quarterstaff that grants a +2 bonus to attack rolls and damage rolls made with it. It also has the following additional properties. Once one of these properties is used, it can't be used again until the next dawn."", {""type"": ""entries"", ""name"": ""Lightning"", ""entries"": [""When you hit with a melee attack using the staff, you can cause the target to take an extra {@damage 2d6} Lightning damage (no action required).""]}, {""type"": ""entries"", ""name"": ""Thunder"", ""entries"": [""When you hit with a melee attack using the staff, you can cause the staff to emit a crack of thunder audible out to 300 feet (no action required). The target you hit must succeed on a {@dc 17} Constitution saving throw or have the {@condition Stunned|XPHB} condition until the end of your next turn.""]}, {""type"": ""entries"", ""name"": ""Thunder and Lightning"", ""entries"": [""Immediately after you hit with a melee attack using the staff, you can take a {@variantrule Bonus Action|XPHB} to use the Lightning and Thunder properties (see above) at the same time. Doing so doesn't expend the daily use of those properties, only the use of this one.""]}, {""type"": ""entries"", ""name"": ""Lightning Strike"", ""entries"": [""You can take a {@action Magic|XPHB} action to cause a bolt of lightning to leap from the staff's tip in a {@variantrule Line [Area of Effect]|XPHB|Line} that is 5 feet wide and 120 feet long. Each creature in that {@variantrule Line [Area of Effect]|XPHB|Line} makes a {@dc 17} Dexterity saving throw, taking {@damage 9d6} Lightning damage on a failed save or half as much damage on a successful one.""]}, {""type"": ""entries"", ""name"": ""Thunderclap"", ""entries"": [""You can take a {@action Magic|XPHB} action to cause the staff to produce a thunderclap audible out to 600 feet. Every creature within a 60-foot {@variantrule Emanation [Area of Effect]|XPHB|Emanation} originating from you makes a {@dc 17} Constitution saving throw. On a failed save, a creature takes {@damage 2d6} Thunder damage and has the {@condition Deafened|XPHB} condition for 1 minute. On a successful save, a creature takes half as much damage only.""]}]","[""V|XPHB""]",1d6,B,
Staff of Withering,XDMG,M|XPHB,False,rare,4,,"by a cleric, druid, or warlock","[""This staff has 3 charges and regains {@dice 1d3} expended charges daily at dawn."", ""The staff can be wielded as a magic Quarterstaff. On a hit, it deals damage as a normal Quarterstaff , and you can expend 1 charge to deal an extra {@damage 2d10} Necrotic damage to the target and force it to make a {@dc 15} Constitution saving throw. On a failed save, the target has {@variantrule Disadvantage|XPHB} for 1 hour on any ability check or saving throw that uses Strength or Constitution.""]","[""V|XPHB""]",1d6,B,
Stone of Controlling Earth Elementals,XDMG,,False,rare,,,,"[""While touching this 5-pound stone to the ground, you can take a {@action Magic|XPHB} action to summon an {@creature Earth Elemental|XMM}. The elemental appears in an unoccupied space you choose within 30 feet of yourself, obeys your commands, and takes its turn immediately after you on your {@variantrule Initiative|XPHB} count. The elemental disappears after 1 hour, when it dies, or when you dismiss it as a {@variantrule Bonus Action|XPHB}. The stone can't be used this way again until the next dawn.""]",,,,
Stone of Good Luck,XDMG,,False,uncommon,,,true,"[""While this polished agate is on your person, you gain a +1 bonus to ability checks and saving throws.""]",,,,
Sun Blade,XDMG,M|XPHB,False,rare,3,,true,"[""This item appears to be a sword hilt."", {""type"": ""entries"", ""name"": ""Blade of Radiance"", ""entries"": [""While grasping the hilt, you can take a {@variantrule Bonus Action|XPHB} to cause a blade of pure radiance to spring into existence or make the blade disappear. While the blade exists, this magic weapon functions as a Longsword with {@itemProperty F|XPHB|Finesse}. If you are proficient with Longswords or Shortswords, you are proficient with the Sun Blade."", ""You gain a +2 bonus to attack rolls and damage rolls made with this weapon, which deals Radiant damage instead of Slashing damage. When you hit an Undead with it, that target takes an extra {@damage 1d8} Radiant damage.""]}, {""type"": ""entries"", ""name"": ""Sunlight"", ""entries"": [""The sword's luminous blade emits {@variantrule Bright Light|XPHB} in a 15-foot radius and {@variantrule Dim Light|XPHB} for an additional 15 feet. The light is sunlight. While the blade persists, you can take a {@action Magic|XPHB} action to expand or reduce its radius of {@variantrule Bright Light|XPHB} and {@variantrule Dim Light|XPHB} by 5 feet each, to a maximum of 30 feet each or a minimum of 10 feet each.""]}]","[""F|XPHB"", ""V|XPHB""]",1d8,R,
Talisman of Pure Good,XDMG,,False,legendary,1,,by a cleric or paladin,"[""This talisman is a mighty symbol of goodness. A Fiend or an Undead that touches the talisman takes {@damage 8d6} Radiant damage and takes the damage again each time it ends its turn holding or carrying the talisman."", {""type"": ""entries"", ""name"": ""Holy Symbol"", ""entries"": [""You can use the talisman as a Holy Symbol. You gain a +2 bonus to spell attack rolls while you wear or hold it.""]}, {""type"": ""entries"", ""name"": ""Pure Rebuke"", ""entries"": [""The talisman has 7 charges. While wearing or holding the talisman, you can take a {@action Magic|XPHB} action to expend 1 charge and target one creature you can see on the ground within 120 feet of yourself. A flaming fissure opens under the target, and the target makes a {@dc 20} Dexterity saving throw. If the target is a Fiend or an Undead, it has {@variantrule Disadvantage|XPHB} on the save. On a failed save, the target falls into the fissure and is destroyed, leaving no remains. On a successful save, the target isn't cast into the fissure but takes {@damage 4d6} Psychic damage from the ordeal. In either case, the fissure then closes, leaving no trace of its existence. When you expend the last charge, the talisman disperses into motes of golden light and is destroyed.""]}]",,,,
Talisman of the Sphere,XDMG,,False,legendary,1,,true,"[""While holding or wearing this talisman, you have {@variantrule Advantage|XPHB} on any Intelligence ({@skill Arcana|XPHB}) check you make to control a {@item Sphere of Annihilation|XDMG}. In addition, when you start your turn in control of a {@item Sphere of Annihilation|XDMG}, you can take a {@action Magic|XPHB} action to move it 10 feet plus a number of additional feet equal to 10 times your Intelligence modifier. This movement doesn't have to be in a straight line.""]",,,,
Talisman of Ultimate Evil,XDMG,,False,legendary,1,,true,"[""This item symbolizes unrepentant evil. A creature that isn't a Fiend or an Undead that touches the talisman takes {@damage 8d6} Necrotic damage and takes the damage again each time it ends its turn holding or carrying the talisman."", {""type"": ""entries"", ""name"": ""Holy Symbol"", ""entries"": [""You can use the talisman as a Holy Symbol. You gain a +2 bonus to spell attack rolls while you wear or hold it.""]}, {""type"": ""entries"", ""name"": ""Ultimate End"", ""entries"": [""The talisman has 6 charges. While wearing or holding the talisman, you can take a {@action Magic|XPHB} action to expend 1 charge and target one creature you can see on the ground within 120 feet of yourself. A flaming fissure opens under the target, and the target makes a {@dc 20} Dexterity saving throw. If the target is a Celestial, it has {@variantrule Disadvantage|XPHB} on the save. On a failed save, the target falls into the fissure and is destroyed, leaving no remains. On a successful save, the target isn't cast into the fissure but takes {@damage 4d6} Psychic damage from the ordeal. In either case, the fissure then closes, leaving no trace of its existence. When you expend the last charge, the talisman dissolves into foul-smelling slime and is destroyed.""]}]",,,,
Tent,XPHB,G|XPHB,False,none,20,200,,"[""A Tent sleeps up to two Small or Medium creatures.""]",,,,
Thieves' Tools,XPHB,T|XPHB,False,none,1,2500,,"[{""type"": ""list"", ""style"": ""list-hang-notitle"", ""items"": [{""name"": ""Ability:"", ""type"": ""item"", ""entries"": [""Dexterity""]}, {""name"": ""Utilize:"", ""type"": ""item"", ""entries"": [""Pick a lock ({@dc 15}), or disarm a trap ({@dc 15})""]}]}]",,,,
Thunderous Greatclub,XDMG,M|XPHB,False,very rare,10,,true,"[""While you are attuned to this magic weapon, your Strength is 20 unless your Strength is already equal to or greater than that score. The weapon deals an extra {@damage 1d8} Thunder damage to any creature it hits and an extra {@damage 3d8} Thunder damage to objects it hits that aren't being worn or carried."", ""The weapon has the following additional properties."", {""type"": ""entries"", ""name"": ""Clap of Thunder"", ""entries"": [""As a {@action Magic|XPHB} action, you can strike the weapon against a hard surface to create a loud clap of thunder audible out to 300 feet. You also create a 30-foot {@variantrule Cone [Area of Effect]|XPHB|Cone} of thunderous energy. Each creature in the {@variantrule Cone [Area of Effect]|XPHB|Cone} must succeed on a {@dc 15} Strength saving throw or have the {@condition Prone|XPHB} condition. Nonmagical objects in the {@variantrule Cone [Area of Effect]|XPHB|Cone} that aren't being worn or carried take {@damage 3d8} Thunder damage.""]}, {""type"": ""entries"", ""name"": ""Earthquake"", ""entries"": [""As a {@action Magic|XPHB} action, you can strike the weapon against the ground to create an intense seismic disturbance in a 50-foot-radius circle centered on the point of impact. Structures in contact with the ground in that area take 50 Bludgeoning damage, and each creature on the ground in that area must succeed on a {@dc 20} Dexterity saving throw or have the {@condition Prone|XPHB} condition. If that creature is also {@status Concentration|XPHB|Concentrating}, it must succeed on a {@dc 20} Constitution saving throw or its {@status Concentration|XPHB} is broken. In addition, you can cause a 30-foot-deep, 10-foot-wide fissure to open up on the ground anywhere in the area. Any creature on a spot where the fissure opens must make a {@dc 20} Dexterity saving throw, falling into the fissure on a failed save or moving with the fissure's edge on a successful one. Any structure on a spot where the fissure opens collapses into the fissure. Once you use this property, it can't be used again until the next dawn.""]}]","[""2H|XPHB""]",1d8,B,
