Name,Source,Type,IsBaseItem,Rarity,Weight,Value,RequiresAttunement,Description,Property,Damage,DamageType,ArmorClass
Stone of Controlling Earth Elementals,DMG,,False,rare,5,,,"[""If the stone is touching the ground, you can use an action to speak its command word and summon an {@creature earth elemental}, as if you had cast the {@spell conjure elemental} spell. The stone can't be used this way again until the next dawn. The stone weighs 5 pounds.""]",,,,
Stone of Good Luck,DMG,,False,uncommon,,,true,"[""While this polished agate is on your person, you gain a +1 bonus to ability checks and saving throws.""]",,,,
Sun Blade,DMG,M,False,rare,3,,true,"[""This item appears to be a longsword hilt. While grasping the hilt, you can use a bonus action to cause a blade of pure radiance to spring into existence, or make the blade disappear. While the blade exists, this magic longsword has the finesse property. If you are proficient with {@item shortsword|phb|shortswords} or {@item longsword|phb|longswords}, you are proficient with the sun blade."", ""You gain a +2 bonus to attack and damage rolls made with this weapon, which deals radiant damage instead of slashing damage. When you hit an undead with it, that target takes an extra {@damage 1d8} radiant damage."", ""The sword's luminous blade emits bright light in a 15-foot radius and dim light for an additional 15 feet. The light is sunlight. While the blade persists, you can use an action to expand or reduce its radius of bright and dim light by 5 feet each, to a maximum of 30 feet each or a minimum of 10 feet each.""]","[""F"", ""V""]",1d8,R,
Talisman of Pure Good,DMG,,False,legendary,1,,by a creature of good alignment,"[""This talisman is a mighty symbol of goodness. A creature that is neither good nor evil in alignment takes {@damage 6d6} radiant damage upon touching the talisman. An evil creature takes {@damage 8d6} radiant damage upon touching the talisman. Either sort of creature takes the damage again each time it ends its turn holding or carrying the talisman."", ""If you are a good cleric or paladin, you can use the talisman as a holy symbol, and you gain a +2 bonus to spell attack rolls while you wear or hold it."", ""The talisman has 7 charges. If you are wearing or holding it, you can use an action to expend 1 charge from it and choose one creature you can see on the ground within 120 feet of you. If the target is of evil alignment, a flaming fissure opens under it. The target must succeed on a {@dc 20} Dexterity saving throw or fall into the fissure and be destroyed, leaving no remains. The fissure then closes, leaving no trace of its existence. When you expend the last charge, the talisman disperses into motes of golden light and is destroyed.""]",,,,
Talisman of the Sphere,DMG,,False,legendary,1,,true,"[""When you make an Intelligence ({@skill Arcana}) check to control a {@item sphere of annihilation} while you are holding this talisman, you double your proficiency bonus on the check. In addition, when you start your turn with control over a {@item sphere of annihilation}, you can use an action to levitate it 10 feet plus a number of additional feet equal to 10 × your Intelligence modifier.""]",,,,
Talisman of Ultimate Evil,DMG,,False,legendary,1,,by a creature of evil alignment,"[""This item symbolizes unrepentant evil. A creature that is neither good nor evil in alignment takes {@damage 6d6} necrotic damage upon touching the talisman. A good creature takes {@damage 8d6} necrotic damage upon touching the talisman. Either sort of creature takes the damage again each time it ends its turn holding or carrying the talisman."", ""If you are an evil cleric or paladin, you can use the talisman as a holy symbol, and you gain a +2 bonus to spell attack rolls while you wear or hold it."", ""The talisman has 6 charges. If you are wearing or holding it, you can use an action to expend 1 charge from the talisman and choose one creature you can see on the ground within 120 feet of you. If the target is of good alignment, a flaming fissure opens under it. The target must succeed on a {@dc 20} Dexterity saving throw or fall into the fissure and be destroyed, leaving no remains. The fissure then closes, leaving no trace of its existence. When you expend the last charge, the talisman dissolves into foul-smelling slime and is destroyed.""]",,,,
Tankard,PHB,G,False,none,1,2,,"[""A tankard holds 1 pint of liquid.""]",,,,
Thieves' Tools,PHB,T,False,none,1,2500,,"[""This set of tools includes a small file, a set of lock picks, a small mirror mounted on a metal handle, a set of narrow-bladed scissors, and a pair of pliers. Proficiency with these tools lets you add your proficiency bonus to any ability checks you make to disarm traps or open locks.""]",,,,
Tinderbox,PHB,G,False,none,1,50,,"[""This small container holds flint, fire steel, and tinder (usually dry cloth soaked in light oil) used to kindle a fire. Using it to light a torch—or anything else with abundant, exposed fuel—takes an action. Lighting any other fire takes 1 minute.""]",,,,
Tome of Clear Thought,DMG,,False,very rare,5,,,"[""This book contains memory and logic exercises, and its words are charged with magic. If you spend 48 hours over a period of 6 days or fewer studying the book's contents and practicing its guidelines, your Intelligence score increases by 2, as does your maximum for that score. The manual then loses its magic, but regains it in a century.""]",,,,
Tome of Leadership and Influence,DMG,,False,very rare,5,,,"[""This book contains guidelines for influencing and charming others, and its words are charged with magic. If you spend 48 hours over a period of 6 days or fewer studying the book's contents and practicing its guidelines, your Charisma score increases by 2, as does your maximum for that score. The manual then loses its magic, but regains it in a century.""]",,,,
Tome of Understanding,DMG,,False,very rare,5,,,"[""This book contains intuition and insight exercises, and its words are charged with magic. If you spend 48 hours over a period of 6 days or fewer studying the book's contents and practicing its guidelines, your Wisdom score increases by 2, as does your maximum for that score. The manual then loses its magic, but regains it in a century.""]",,,,
Torch,PHB,G,False,none,1,1,,"[""A torch burns for 1 hour, providing bright light in a 20-foot radius and dim light for an additional 20 feet. If you make a melee attack with a burning torch and hit, it deals 1 fire damage.""]",,,,
Torpor,DMG,G,False,none,,60000,,"[""A creature subjected to this poison must succeed on a {@dc 15} Constitution saving throw or become {@condition poisoned} for {@dice 4d6} hours. The {@condition poisoned} creature is {@condition incapacitated}.""]",,,,
Totem,PHB,SCF,False,none,,100,,,,,,
Traveler's Clothes,PHB,G,False,none,4,200,,,,,,
Trident of Fish Command,DMG,M,False,uncommon,4,,true,"[""This trident is a magic weapon. It has 3 charges. While you carry it, you can use an action and expend 1 charge to cast {@spell dominate beast} (save {@dc 15}) from it on a beast that has an innate swimming speed. The trident regains {@dice 1d3} expended charges daily at dawn.""]","[""T"", ""V""]",1d6,P,
Truth Serum,DMG,G,False,none,,15000,,"[""A creature subjected to this poison must succeed on a {@dc 11} Constitution saving throw or become {@condition poisoned} for 1 hour. The {@condition poisoned} creature can't knowingly speak a lie, as if under the effect of a {@spell zone of truth} spell.""]",,,,
Two-Person Tent,PHB,G,False,none,20,200,,"[""A simple and portable canvas shelter, a tent sleeps two.""]",,,,
Universal Solvent,DMG,,False,legendary,,,,"[""This tube holds milky liquid with a strong alcohol smell. You can use an action to pour the contents of the tube onto a surface within reach. The liquid instantly dissolves up to 1 square foot of adhesive it touches, including {@item sovereign glue}.""]",,,,
Vial,PHB,G,False,none,,100,,"[""A vial can hold up to 4 ounces of liquid.""]",,,,
Wagon,PHB,VEH,False,none,400,3500,,,,,,
Wand of Binding,DMG,WD|DMG,False,rare,1,,by a spellcaster,"[""This wand has 7 charges for the following properties. It regains {@dice 1d6 + 1} expended charges daily at dawn. If you expend the wand's last charge, roll a {@dice d20}. On a 1, the wand crumbles into ashes and is destroyed."", {""name"": ""Spells"", ""type"": ""entries"", ""entries"": [""While holding the wand, you can use an action to expend some of its charges to cast one of the following spells (save {@dc 17}): {@spell hold monster} (5 charges) or {@spell hold person} (2 charges).""]}, {""name"": ""Assisted Escape"", ""type"": ""entries"", ""entries"": [""While holding the wand, you can use your reaction to expend 1 charge and gain advantage on a saving throw you make to avoid being {@condition paralyzed} or {@condition restrained}, or you can expend 1 charge and gain advantage on any check you make to escape a grapple.""]}]",,,,
